Semaine,Value
2023-11-05,59
2023-10-29,18
2023-10-22,29
2023-10-15,10
2023-10-08,33
2023-10-01,21
2023-09-24,34
2023-09-17,100
2023-09-10,46
2023-09-03,67
2023-08-27,79
2023-08-20,46
2023-08-13,68
2023-08-06,23
2023-07-30,32
2023-07-23,26
2023-07-16,0
2023-07-09,28
2023-07-02,19
2023-06-25,21
2023-06-18,22
2023-06-11,18
2023-06-04,26
2023-05-28,27
2023-05-21,10
2023-05-14,26
2023-05-07,25
2023-04-30,14
2023-04-23,46
2023-04-16,19
2023-04-09,25
2023-04-02,35
2023-03-26,11
2023-03-19,13
2023-03-12,44
2023-03-05,13
2023-02-26,36
2023-02-19,27
2023-02-12,28
2023-02-05,17
2023-01-29,18
2023-01-22,24
2023-01-15,17
2023-01-08,31
2023-01-01,31
2022-12-25,40
2022-12-18,39
2022-12-11,33
2022-12-04,62
2022-11-27,33
2022-11-20,12
2022-11-13,21
