Semaine,Value
2023-10-22,18
2023-10-15,15
2023-10-08,26
2023-10-01,21
2023-09-24,15
2023-09-17,16
2023-09-10,15
2023-09-03,18
2023-08-27,18
2023-08-20,20
2023-08-13,18
2023-08-06,19
2023-07-30,19
2023-07-23,25
2023-07-16,20
2023-07-09,24
2023-07-02,25
2023-06-25,23
2023-06-18,23
2023-06-11,24
2023-06-04,28
2023-05-28,14
2023-05-21,12
2023-05-14,17
2023-05-07,14
2023-04-30,14
2023-04-23,16
2023-04-16,17
2023-04-09,16
2023-04-02,19
2023-03-26,22
2023-03-19,23
2023-03-12,30
2023-03-05,33
2023-02-26,80
2023-02-19,100
2023-02-12,73
2023-02-05,51
2023-01-29,18
2023-01-22,15
2023-01-15,25
2023-01-08,23
2023-01-01,29
2022-12-25,26
2022-12-18,29
2022-12-11,25
2022-12-04,17
2022-11-27,14
2022-11-20,16
2022-11-13,12
2022-11-06,14
