Semaine,Value
2023-10-22,38
2023-10-15,42
2023-10-08,56
2023-10-01,93
2023-09-24,96
2023-09-17,100
2023-09-10,53
2023-09-03,0
2023-08-27,0
2023-08-20,55
2023-08-13,33
2023-08-06,85
2023-07-30,41
2023-07-23,49
2023-07-16,64
2023-07-09,31
2023-07-02,69
2023-06-25,62
2023-06-18,64
2023-06-11,71
2023-06-04,87
2023-05-28,44
2023-05-21,74
2023-05-14,95
2023-05-07,57
2023-04-30,36
2023-04-23,44
2023-04-16,78
2023-04-09,45
2023-04-02,23
2023-03-26,18
2023-03-19,59
2023-03-12,72
2023-03-05,38
2023-02-26,30
2023-02-19,23
2023-02-12,38
2023-02-05,64
2023-01-29,36
2023-01-22,63
2023-01-15,57
2023-01-08,0
2023-01-01,35
2022-12-25,26
2022-12-18,31
2022-12-11,33
2022-12-04,51
2022-11-27,61
2022-11-20,39
2022-11-13,75
2022-11-06,67
