Semaine,Value
2023-10-29,55
2023-10-22,50
2023-10-15,47
2023-10-08,52
2023-10-01,46
2023-09-24,52
2023-09-17,52
2023-09-10,48
2023-09-03,49
2023-08-27,49
2023-08-20,45
2023-08-13,55
2023-08-06,54
2023-07-30,51
2023-07-23,55
2023-07-16,50
2023-07-09,62
2023-07-02,100
2023-06-25,46
2023-06-18,46
2023-06-11,49
2023-06-04,44
2023-05-28,52
2023-05-21,53
2023-05-14,51
2023-05-07,51
2023-04-30,51
2023-04-23,48
2023-04-16,49
2023-04-09,49
2023-04-02,47
2023-03-26,53
2023-03-19,52
2023-03-12,56
2023-03-05,52
2023-02-26,49
2023-02-19,52
2023-02-12,49
2023-02-05,56
2023-01-29,52
2023-01-22,53
2023-01-15,55
2023-01-08,58
2023-01-01,57
2022-12-25,67
2022-12-18,61
2022-12-11,68
2022-12-04,59
2022-11-27,57
2022-11-20,59
2022-11-13,52
2022-11-06,50
