Semaine,Value
2023-10-29,50
2023-10-22,75
2023-10-15,98
2023-10-08,61
2023-10-01,34
2023-09-24,50
2023-09-17,39
2023-09-10,36
2023-09-03,22
2023-08-27,25
2023-08-20,33
2023-08-13,35
2023-08-06,37
2023-07-30,51
2023-07-23,53
2023-07-16,38
2023-07-09,44
2023-07-02,45
2023-06-25,42
2023-06-18,54
2023-06-11,35
2023-06-04,62
2023-05-28,44
2023-05-21,47
2023-05-14,39
2023-05-07,32
2023-04-30,31
2023-04-23,52
2023-04-16,49
2023-04-09,58
2023-04-02,50
2023-03-26,41
2023-03-19,36
2023-03-12,55
2023-03-05,32
2023-02-26,30
2023-02-19,49
2023-02-12,61
2023-02-05,42
2023-01-29,32
2023-01-22,40
2023-01-15,37
2023-01-08,33
2023-01-01,41
2022-12-25,100
2022-12-18,62
2022-12-11,53
2022-12-04,52
2022-11-27,42
2022-11-20,31
2022-11-13,38
