Semaine,Value
2023-11-05,0
2023-10-29,44
2023-10-22,0
2023-10-15,0
2023-10-08,0
2023-10-01,29
2023-09-24,0
2023-09-17,35
2023-09-10,14
2023-09-03,0
2023-08-27,0
2023-08-20,40
2023-08-13,0
2023-08-06,100
2023-07-30,51
2023-07-23,29
2023-07-16,0
2023-07-09,0
2023-07-02,0
2023-06-25,0
2023-06-18,0
2023-06-11,18
2023-06-04,0
2023-05-28,0
2023-05-21,0
2023-05-14,0
2023-05-07,23
2023-04-30,0
2023-04-23,18
2023-04-16,23
2023-04-09,15
2023-04-02,18
2023-03-26,34
2023-03-19,22
2023-03-12,16
2023-03-05,0
2023-02-26,15
2023-02-19,0
2023-02-12,0
2023-02-05,17
2023-01-29,0
2023-01-22,32
2023-01-15,0
2023-01-08,0
2023-01-01,18
2022-12-25,36
2022-12-18,27
2022-12-11,38
2022-12-04,0
2022-11-27,14
2022-11-20,37
2022-11-13,21
