Semaine,Value
2023-11-05,53
2023-10-29,73
2023-10-22,45
2023-10-15,65
2023-10-08,75
2023-10-01,100
2023-09-24,33
2023-09-17,41
2023-09-10,42
2023-09-03,51
2023-08-27,55
2023-08-20,33
2023-08-13,36
2023-08-06,38
2023-07-30,35
2023-07-23,41
2023-07-16,40
2023-07-09,49
2023-07-02,37
2023-06-25,39
2023-06-18,37
2023-06-11,42
2023-06-04,30
2023-05-28,34
2023-05-21,33
2023-05-14,52
2023-05-07,32
2023-04-30,38
2023-04-23,43
2023-04-16,39
2023-04-09,35
2023-04-02,47
2023-03-26,45
2023-03-19,40
2023-03-12,44
2023-03-05,40
2023-02-26,37
2023-02-19,37
2023-02-12,44
2023-02-05,48
2023-01-29,40
2023-01-22,43
2023-01-15,44
2023-01-08,59
2023-01-01,44
2022-12-25,44
2022-12-18,45
2022-12-11,57
2022-12-04,38
2022-11-27,40
2022-11-20,50
2022-11-13,41
