Semaine,Value
2023-11-05,100
2023-10-29,70
2023-10-22,45
2023-10-15,51
2023-10-08,36
2023-10-01,29
2023-09-24,27
2023-09-17,29
2023-09-10,31
2023-09-03,33
2023-08-27,35
2023-08-20,31
2023-08-13,37
2023-08-06,45
2023-07-30,40
2023-07-23,78
2023-07-16,35
2023-07-09,37
2023-07-02,39
2023-06-25,45
2023-06-18,44
2023-06-11,54
2023-06-04,49
2023-05-28,72
2023-05-21,73
2023-05-14,29
2023-05-07,41
2023-04-30,49
2023-04-23,45
2023-04-16,33
2023-04-09,35
2023-04-02,43
2023-03-26,35
2023-03-19,36
2023-03-12,90
2023-03-05,46
2023-02-26,37
2023-02-19,33
2023-02-12,27
2023-02-05,37
2023-01-29,40
2023-01-22,42
2023-01-15,61
2023-01-08,52
2023-01-01,46
2022-12-25,51
2022-12-18,55
2022-12-11,63
2022-12-04,43
2022-11-27,34
2022-11-20,47
2022-11-13,40
