Semaine,Value
2023-10-29,69
2023-10-22,0
2023-10-15,0
2023-10-08,0
2023-10-01,0
2023-09-24,100
2023-09-17,0
2023-09-10,71
2023-09-03,0
2023-08-27,49
2023-08-20,0
2023-08-13,0
2023-08-06,63
2023-07-30,32
2023-07-23,42
2023-07-16,42
2023-07-09,74
2023-07-02,88
2023-06-25,46
2023-06-18,71
2023-06-11,62
2023-06-04,26
2023-05-28,20
2023-05-21,0
2023-05-14,16
2023-05-07,27
2023-04-30,0
2023-04-23,29
2023-04-16,20
2023-04-09,0
2023-04-02,19
2023-03-26,0
2023-03-19,0
2023-03-12,20
2023-03-05,0
2023-02-26,43
2023-02-19,29
2023-02-12,29
2023-02-05,0
2023-01-29,0
2023-01-22,23
2023-01-15,0
2023-01-08,0
2023-01-01,25
2022-12-25,0
2022-12-18,31
2022-12-11,0
2022-12-04,18
2022-11-27,0
2022-11-20,0
2022-11-13,36
