Semaine,Value
2023-11-05,100
2023-10-29,61
2023-10-22,58
2023-10-15,48
2023-10-08,72
2023-10-01,51
2023-09-24,69
2023-09-17,60
2023-09-10,54
2023-09-03,60
2023-08-27,73
2023-08-20,59
2023-08-13,98
2023-08-06,65
2023-07-30,52
2023-07-23,62
2023-07-16,53
2023-07-09,72
2023-07-02,50
2023-06-25,50
2023-06-18,65
2023-06-11,70
2023-06-04,72
2023-05-28,57
2023-05-21,83
2023-05-14,98
2023-05-07,45
2023-04-30,51
2023-04-23,62
2023-04-16,77
2023-04-09,59
2023-04-02,62
2023-03-26,77
2023-03-19,76
2023-03-12,61
2023-03-05,83
2023-02-26,68
2023-02-19,53
2023-02-12,68
2023-02-05,66
2023-01-29,78
2023-01-22,85
2023-01-15,66
2023-01-08,67
2023-01-01,64
2022-12-25,60
2022-12-18,81
2022-12-11,76
2022-12-04,100
2022-11-27,71
2022-11-20,63
2022-11-13,88
