Semaine,Value
2023-10-29,8
2023-10-22,6
2023-10-15,7
2023-10-08,8
2023-10-01,9
2023-09-24,8
2023-09-17,10
2023-09-10,10
2023-09-03,14
2023-08-27,17
2023-08-20,17
2023-08-13,23
2023-08-06,29
2023-07-30,45
2023-07-23,100
2023-07-16,66
2023-07-09,34
2023-07-02,16
2023-06-25,8
2023-06-18,6
2023-06-11,5
2023-06-04,6
2023-05-28,6
2023-05-21,7
2023-05-14,6
2023-05-07,7
2023-04-30,5
2023-04-23,5
2023-04-16,4
2023-04-09,4
2023-04-02,4
2023-03-26,4
2023-03-19,4
2023-03-12,5
2023-03-05,4
2023-02-26,4
2023-02-19,4
2023-02-12,4
2023-02-05,4
2023-01-29,5
2023-01-22,5
2023-01-15,6
2023-01-08,5
2023-01-01,5
2022-12-25,6
2022-12-18,7
2022-12-11,5
2022-12-04,4
2022-11-27,4
2022-11-20,4
2022-11-13,4
2022-11-06,5
