Semaine,Value
2023-11-05,9
2023-10-29,17
2023-10-22,14
2023-10-15,14
2023-10-08,11
2023-10-01,100
2023-09-24,13
2023-09-17,14
2023-09-10,18
2023-09-03,8
2023-08-27,15
2023-08-20,13
2023-08-13,13
2023-08-06,14
2023-07-30,14
2023-07-23,9
2023-07-16,7
2023-07-09,16
2023-07-02,14
2023-06-25,4
2023-06-18,12
2023-06-11,7
2023-06-04,12
2023-05-28,15
2023-05-21,13
2023-05-14,9
2023-05-07,8
2023-04-30,14
2023-04-23,6
2023-04-16,10
2023-04-09,14
2023-04-02,8
2023-03-26,6
2023-03-19,9
2023-03-12,12
2023-03-05,9
2023-02-26,9
2023-02-19,12
2023-02-12,11
2023-02-05,9
2023-01-29,16
2023-01-22,13
2023-01-15,7
2023-01-08,12
2023-01-01,11
2022-12-25,13
2022-12-18,28
2022-12-11,56
2022-12-04,5
2022-11-27,10
2022-11-20,16
2022-11-13,8
