Semaine,Value
2023-10-29,22
2023-10-22,24
2023-10-15,28
2023-10-08,28
2023-10-01,30
2023-09-24,23
2023-09-17,24
2023-09-10,21
2023-09-03,28
2023-08-27,24
2023-08-20,22
2023-08-13,24
2023-08-06,23
2023-07-30,27
2023-07-23,24
2023-07-16,34
2023-07-09,32
2023-07-02,48
2023-06-25,27
2023-06-18,24
2023-06-11,26
2023-06-04,29
2023-05-28,27
2023-05-21,24
2023-05-14,21
2023-05-07,22
2023-04-30,29
2023-04-23,50
2023-04-16,28
2023-04-09,27
2023-04-02,50
2023-03-26,46
2023-03-19,31
2023-03-12,35
2023-03-05,24
2023-02-26,45
2023-02-19,30
2023-02-12,35
2023-02-05,43
2023-01-29,100
2023-01-22,39
2023-01-15,28
2023-01-08,30
2023-01-01,23
2022-12-25,39
2022-12-18,30
2022-12-11,35
2022-12-04,44
2022-11-27,48
2022-11-20,39
2022-11-13,25
