Semaine,Value
2023-10-29,27
2023-10-22,27
2023-10-15,26
2023-10-08,33
2023-10-01,38
2023-09-24,50
2023-09-17,40
2023-09-10,29
2023-09-03,22
2023-08-27,39
2023-08-20,35
2023-08-13,54
2023-08-06,40
2023-07-30,47
2023-07-23,53
2023-07-16,70
2023-07-09,82
2023-07-02,91
2023-06-25,79
2023-06-18,100
2023-06-11,42
2023-06-04,34
2023-05-28,27
2023-05-21,33
2023-05-14,31
2023-05-07,34
2023-04-30,49
2023-04-23,46
2023-04-16,32
2023-04-09,45
2023-04-02,63
2023-03-26,32
2023-03-19,40
2023-03-12,48
2023-03-05,31
2023-02-26,38
2023-02-19,47
2023-02-12,57
2023-02-05,37
2023-01-29,29
2023-01-22,27
2023-01-15,35
2023-01-08,41
2023-01-01,33
2022-12-25,34
2022-12-18,53
2022-12-11,47
2022-12-04,38
2022-11-27,26
2022-11-20,31
2022-11-13,37
