Semaine,Value
2023-10-29,14
2023-10-22,12
2023-10-15,27
2023-10-08,12
2023-10-01,7
2023-09-24,8
2023-09-17,0
2023-09-10,0
2023-09-03,0
2023-08-27,8
2023-08-20,16
2023-08-13,0
2023-08-06,6
2023-07-30,0
2023-07-23,19
2023-07-16,18
2023-07-09,10
2023-07-02,5
2023-06-25,8
2023-06-18,12
2023-06-11,15
2023-06-04,16
2023-05-28,23
2023-05-21,18
2023-05-14,70
2023-05-07,5
2023-04-30,11
2023-04-23,8
2023-04-16,9
2023-04-09,15
2023-04-02,17
2023-03-26,5
2023-03-19,32
2023-03-12,8
2023-03-05,17
2023-02-26,12
2023-02-19,12
2023-02-12,12
2023-02-05,8
2023-01-29,0
2023-01-22,6
2023-01-15,6
2023-01-08,11
2023-01-01,10
2022-12-25,4
2022-12-18,15
2022-12-11,100
2022-12-04,11
2022-11-27,6
2022-11-20,13
2022-11-13,4
2022-11-06,9
