Semaine,Value
2023-11-05,31
2023-10-29,39
2023-10-22,33
2023-10-15,46
2023-10-08,48
2023-10-01,27
2023-09-24,100
2023-09-17,47
2023-09-10,33
2023-09-03,53
2023-08-27,35
2023-08-20,38
2023-08-13,63
2023-08-06,53
2023-07-30,49
2023-07-23,61
2023-07-16,59
2023-07-09,81
2023-07-02,66
2023-06-25,32
2023-06-18,38
2023-06-11,74
2023-06-04,51
2023-05-28,53
2023-05-21,35
2023-05-14,50
2023-05-07,43
2023-04-30,55
2023-04-23,85
2023-04-16,33
2023-04-09,74
2023-04-02,82
2023-03-26,55
2023-03-19,52
2023-03-12,53
2023-03-05,49
2023-02-26,50
2023-02-19,30
2023-02-12,52
2023-02-05,70
2023-01-29,41
2023-01-22,54
2023-01-15,63
2023-01-08,61
2023-01-01,50
2022-12-25,60
2022-12-18,47
2022-12-11,55
2022-12-04,37
2022-11-27,52
2022-11-20,47
2022-11-13,52
