Semaine,Value
2023-10-29,0
2023-10-22,56
2023-10-15,29
2023-10-08,38
2023-10-01,78
2023-09-24,41
2023-09-17,32
2023-09-10,59
2023-09-03,77
2023-08-27,37
2023-08-20,47
2023-08-13,51
2023-08-06,23
2023-07-30,40
2023-07-23,48
2023-07-16,64
2023-07-09,54
2023-07-02,100
2023-06-25,63
2023-06-18,58
2023-06-11,67
2023-06-04,51
2023-05-28,62
2023-05-21,52
2023-05-14,32
2023-05-07,52
2023-04-30,51
2023-04-23,61
2023-04-16,61
2023-04-09,39
2023-04-02,41
2023-03-26,46
2023-03-19,60
2023-03-12,32
2023-03-05,48
2023-02-26,67
2023-02-19,71
2023-02-12,81
2023-02-05,73
2023-01-29,66
2023-01-22,53
2023-01-15,65
2023-01-08,67
2023-01-01,51
2022-12-25,60
2022-12-18,50
2022-12-11,54
2022-12-04,33
2022-11-27,59
2022-11-20,37
2022-11-13,56
2022-11-06,39
