Semaine,Value
2023-11-05,68
2023-10-29,48
2023-10-22,70
2023-10-15,86
2023-10-08,100
2023-10-01,92
2023-09-24,77
2023-09-17,80
2023-09-10,78
2023-09-03,78
2023-08-27,70
2023-08-20,47
2023-08-13,57
2023-08-06,47
2023-07-30,65
2023-07-23,49
2023-07-16,67
2023-07-09,30
2023-07-02,88
2023-06-25,45
2023-06-18,58
2023-06-11,44
2023-06-04,67
2023-05-28,47
2023-05-21,41
2023-05-14,60
2023-05-07,72
2023-04-30,68
2023-04-23,38
2023-04-16,48
2023-04-09,67
2023-04-02,44
2023-03-26,36
2023-03-19,65
2023-03-12,47
2023-03-05,59
2023-02-26,72
2023-02-19,40
2023-02-12,59
2023-02-05,66
2023-01-29,82
2023-01-22,56
2023-01-15,61
2023-01-08,50
2023-01-01,52
2022-12-25,74
2022-12-18,79
2022-12-11,57
2022-12-04,60
2022-11-27,51
2022-11-20,51
2022-11-13,57
