Semaine,Value
2023-10-29,25
2023-10-22,61
2023-10-15,31
2023-10-08,26
2023-10-01,41
2023-09-24,32
2023-09-17,43
2023-09-10,15
2023-09-03,45
2023-08-27,45
2023-08-20,59
2023-08-13,40
2023-08-06,19
2023-07-30,44
2023-07-23,38
2023-07-16,48
2023-07-09,81
2023-07-02,76
2023-06-25,54
2023-06-18,0
2023-06-11,49
2023-06-04,22
2023-05-28,53
2023-05-21,66
2023-05-14,34
2023-05-07,27
2023-04-30,30
2023-04-23,28
2023-04-16,37
2023-04-09,25
2023-04-02,36
2023-03-26,58
2023-03-19,41
2023-03-12,30
2023-03-05,100
2023-02-26,49
2023-02-19,72
2023-02-12,37
2023-02-05,33
2023-01-29,24
2023-01-22,36
2023-01-15,29
2023-01-08,27
2023-01-01,31
2022-12-25,30
2022-12-18,18
2022-12-11,20
2022-12-04,26
2022-11-27,18
2022-11-20,23
2022-11-13,40
