Semaine,Value
2023-10-29,34
2023-10-22,29
2023-10-15,0
2023-10-08,44
2023-10-01,35
2023-09-24,16
2023-09-17,0
2023-09-10,40
2023-09-03,37
2023-08-27,25
2023-08-20,100
2023-08-13,26
2023-08-06,43
2023-07-30,58
2023-07-23,38
2023-07-16,38
2023-07-09,0
2023-07-02,52
2023-06-25,34
2023-06-18,32
2023-06-11,30
2023-06-04,51
2023-05-28,76
2023-05-21,0
2023-05-14,23
2023-05-07,20
2023-04-30,50
2023-04-23,0
2023-04-16,46
2023-04-09,50
2023-04-02,18
2023-03-26,26
2023-03-19,51
2023-03-12,28
2023-03-05,32
2023-02-26,54
2023-02-19,71
2023-02-12,39
2023-02-05,28
2023-01-29,19
2023-01-22,0
2023-01-15,40
2023-01-08,30
2023-01-01,35
2022-12-25,0
2022-12-18,58
2022-12-11,0
2022-12-04,0
2022-11-27,20
2022-11-20,0
2022-11-13,15
