Semaine,Value
2023-11-05,25
2023-10-29,24
2023-10-22,26
2023-10-15,31
2023-10-08,35
2023-10-01,32
2023-09-24,25
2023-09-17,34
2023-09-10,31
2023-09-03,36
2023-08-27,31
2023-08-20,37
2023-08-13,39
2023-08-06,39
2023-07-30,39
2023-07-23,42
2023-07-16,61
2023-07-09,57
2023-07-02,66
2023-06-25,51
2023-06-18,39
2023-06-11,37
2023-06-04,35
2023-05-28,39
2023-05-21,29
2023-05-14,27
2023-05-07,28
2023-04-30,28
2023-04-23,32
2023-04-16,30
2023-04-09,40
2023-04-02,29
2023-03-26,31
2023-03-19,34
2023-03-12,37
2023-03-05,29
2023-02-26,35
2023-02-19,35
2023-02-12,33
2023-02-05,40
2023-01-29,40
2023-01-22,47
2023-01-15,46
2023-01-08,56
2023-01-01,61
2022-12-25,100
2022-12-18,86
2022-12-11,41
2022-12-04,33
2022-11-27,29
2022-11-20,37
2022-11-13,28
