Semaine,Value
2023-10-29,29
2023-10-22,26
2023-10-15,0
2023-10-08,29
2023-10-01,0
2023-09-24,38
2023-09-17,46
2023-09-10,16
2023-09-03,16
2023-08-27,0
2023-08-20,29
2023-08-13,44
2023-08-06,0
2023-07-30,20
2023-07-23,0
2023-07-16,14
2023-07-09,0
2023-07-02,13
2023-06-25,0
2023-06-18,36
2023-06-11,64
2023-06-04,58
2023-05-28,0
2023-05-21,32
2023-05-14,65
2023-05-07,12
2023-04-30,36
2023-04-23,0
2023-04-16,28
2023-04-09,18
2023-04-02,22
2023-03-26,36
2023-03-19,29
2023-03-12,36
2023-03-05,23
2023-02-26,100
2023-02-19,24
2023-02-12,0
2023-02-05,13
2023-01-29,0
2023-01-22,25
2023-01-15,45
2023-01-08,42
2023-01-01,79
2022-12-25,16
2022-12-18,0
2022-12-11,15
2022-12-04,23
2022-11-27,0
2022-11-20,21
2022-11-13,20
